"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"75",75,-3.48235821125787,-0.837255778734184,-0.548906266927323,-1.74722631695498,-1.30843091586954,-0.168086278324273,2.29346981610309,-0.303012575148024,-1.86822828918177,-0.535301216665229,-0.143414256552498,-1.52465115575182,-1.48080082479513,-1.00672965491664,-3.24389328708059,2.41006048728933,-1.18049864699723,3.28764876815216,2.51918565150573,-4.45857116601556
"76",76,-4.33592024003187,-4.15913506256526,-2.69146352696289,-6.32535413617778,-5.72610490425387,-2.50550292955436,-4.5625520747563,-4.23800843563807,-2.48980794351007,-0.846350261616741,1.64074541003674,0.0321552746428364,3.45252064153546,1.67731898946734,-2.48975733939095,0.23834128564069,2.22899619918383,0.966518534356773,0.8837508661351,-3.50168198379657
"77",77,-2.33245819188082,-0.88475130581289,1.05868327476273,-1.30024352016872,0.983007879415506,0.196261108212111,3.12183219868381,-0.017950159205942,-2.05461266066546,-0.296172037795633,-0.579362642226752,-2.43972794937679,-1.76195265329404,-1.09243179272227,-3.72040801668511,3.0297388834889,-2.30593941064131,2.65583773517232,2.56627353424505,-4.15819384532173
"78",78,-2.78377953607919,-0.106990065515101,1.16771381669272,0.0218005313067044,-0.0775408886577031,0.796220412608361,3.45361543912056,0.336260838684526,-1.99715690683295,0.717511661840254,-0.240897793698243,-1.48574785028423,-2.30701319965964,-1.67654992077433,-3.33331390407974,3.09417110578885,-1.93814349213816,2.76839777163073,2.839566225321,-4.48522291552865
"79",79,-2.30914717238274,-1.47448659256473,5.27747301002784,-0.931781541689472,-1.78214972117105,-0.734684885404369,-0.439997027677731,0.538401784627517,-2.64144536179808,1.47626513510092,0.27526026609251,-1.755355692355,-3.17570005167064,-0.797222328259406,-2.86176234926911,1.41970270489185,-1.58120986634561,2.50153086708435,4.55842168717676,-2.79128549772595
"80",80,-3.57719750014714,0.354936004131049,-0.392402632825958,-1.78354707118342,-1.87901661083598,-0.862424053202487,-1.09755269070346,-1.03967154115666,-2.55706467228901,-0.157402144217418,0.0738375311230606,-1.85665070237648,-0.670328098792193,-2.28958383767777,-2.4963667141962,1.22093008669713,-0.650298090704675,1.70464465853419,1.47021015718499,-3.39045909907834
"81",81,-3.51909295494764,-4.18777941246045,-0.265089070959564,-4.55572401606498,-4.64789385639871,-3.08656457579424,-2.22363697218701,-2.80824537287871,-0.68862391810683,-0.421208189683029,-0.0439497165214828,-1.46582142247973,-0.591178453837196,-1.50485532458501,-2.62360702324538,-0.0643651780541947,0.391393012494826,2.93489089177734,2.12227517066392,-4.62966847722028
"82",82,-6.59663121732986,-4.75286086040507,-2.31207760006858,-5.08972174966313,-6.63825113423896,-2.75906825881487,-3.37950027363138,-1.32056123295802,-3.22088272432913,-1.37093490542231,0.65066174692579,-0.887361361842835,2.95837972813502,-0.451013636103362,-3.45267171989065,-1.59876110202437,0.493174113439953,3.49193782009272,2.0811288274147,-6.19139643199274
"83",83,-2.98450552060195,-3.04954582064518,2.2170569404437,-3.54934579027638,-3.60688784005421,-2.20490008945102,-1.82777329586804,-1.59697665956106,-2.21185448386011,-0.142887126981367,0.867684945107121,-0.959693190711588,-0.667910116119317,0.102547946111392,-2.9629644472544,0.976780026849596,-0.141156864370458,2.05977387043509,2.49824070712089,-2.41038014201676
"84",84,-4.23200023065096,-5.3138784021968,-3.61183240116915,-6.20700320704528,-6.10207871711961,-3.12649498107842,-4.59427929488821,-3.86365704673712,-2.09326051202873,-0.768221316229162,-0.173273377634889,-0.623062007941055,2.19999117079733,-0.460872485488585,-3.05459309215302,-1.84197381420111,0.477560394357751,2.03011569423375,0.805120613281339,-3.91500019354701
"85",85,-2.16441164637826,1.53067832671472,-1.21505214337669,0.457848174673399,-2.26078980526288,-0.888551344853155,-0.409067421489331,-0.373350259943964,-2.28391514764029,-0.333084925088434,-1.33399359050913,-1.77017306158716,-0.452273194747564,-2.27199548962749,-1.37162584608415,1.77288770552691,-0.913242640565838,2.1221725503405,2.69988224500364,-2.87568328228179
"86",86,-4.44385341984553,-3.5224757699522,-2.85024800655123,-3.82146994394301,-5.43916460226891,-1.77276519301338,-3.45824258791491,-1.60262076922667,-2.9790002167787,-1.51125564728666,0.672087906766641,-0.0680320689526255,0.575448079369901,-1.22235716372987,-2.36482355971054,-1.01634027669033,-0.494766554766775,2.58669901295018,2.84396767360635,-4.74327461140404
"87",87,-4.32491557221853,-3.93822173523898,-2.96451668776247,-5.36843209911542,-5.21644469892937,-2.0407672348133,-3.92026307145813,-2.85927028532487,-3.31231115312006,-1.38225078789182,0.337119662790815,-0.899057442515819,1.18301161149159,-0.870824442607957,-3.12341644978892,-0.712711510687849,0.373545810889462,2.61652683476357,1.50809150751215,-5.1236928745158
"88",88,-4.22081713112401,-2.06454710354992,0.0290973718550405,-1.90070112223028,-1.88820107242,-0.532449604343386,1.41623244997002,-0.852931529352333,-2.83880813512867,-0.0692895543161716,0.0418902823260928,-1.32038266944934,-1.24867653832278,-1.05568534039288,-3.40844123565253,1.96435289595803,-1.11979960006024,2.74980451003753,3.17642405075661,-5.22797056303539
"89",89,-4.92042760702407,-4.80036191703428,-2.1967626824959,-6.24489898218918,-5.51534551207309,-3.04024715013673,-4.02033638297682,-3.5012835058425,-2.73112086178188,-1.18406613776757,0.727811858006444,-0.590739372014306,2.4553053896022,0.0706973807229857,-3.61406651493698,-0.4860006038269,1.30674947070309,2.359815090374,1.02129807387261,-5.10788275595562
"90",90,-5.45406706802671,-7.04159589199213,-0.203411786163443,-6.08073779756545,-6.41155681072584,-0.924658047242427,-3.57410887212143,-2.43155037318055,-3.72792493232112,0.167533766637818,0.89364198769305,0.0340998065263345,0.471346824504277,-0.00815160068946253,-4.06546203560575,-0.416146045055714,2.44580021603077,3.57969039443752,2.86332311983368,-5.89568986120368
"91",91,-4.91113387282472,-3.12728719915033,-1.08764511488498,-3.44323096590072,-3.84208764190957,-2.25556770682378,-1.94137304972451,0.0698246655283903,-2.58792904833068,-1.19482263319064,-0.588675147851248,-1.00265185431513,1.97435297653773,-0.594592193504501,-3.57351964808698,0.120481743178605,-0.283916574244986,3.58396209975149,2.98783590233549,-4.57258260421708
"92",92,-1.38697159613628,1.26068878178751,-1.20088428874558,2.48455862339455,-0.369027851853686,-0.543108118474839,1.57107127297472,-0.571059841948498,-1.76059255165017,-0.281170110521525,-1.65758362724325,-2.02624866398393,-1.95431618757511,-3.0152018996406,-1.9233148283735,1.77325349391372,-1.42217045589575,1.97228773506433,3.47566670766095,-1.92475721311368
"93",93,-1.74094469012903,2.35012249627235,-0.501358542847908,3.22366048213464,-0.957818241350869,-1.28171129377893,-0.332889887727968,-0.357940331782943,-1.92981376007359,-0.342233704063837,-1.64187368529926,-0.611097217427654,-1.17427174296794,-2.91801410009071,-0.707221469828195,1.89709543269962,-1.75935147703364,2.09203886494727,3.55464407681397,-1.6514616540135
"94",94,-2.13869410549163,-4.84624328492731,-3.69475153708851,-6.63932275441223,-5.92577676113543,-4.35723580646947,-5.84880294083437,-4.58409787536295,-3.41744258743276,-1.41106195993354,0.144834608467716,-0.509752508003445,1.37338455884277,-0.67338617255688,-3.55120635777528,-1.16116958386429,0.631427280990702,2.09418785372334,1.67728370638678,-4.19014137897043
"95",95,-5.09098694186976,-5.88475126444181,-3.49597366688204,-7.09495270573069,-6.54518590209115,-2.97469299896437,-4.85628073962183,-4.93173092995428,-1.1245021695887,-1.30398605054927,1.34024445495239,0.187888068926229,1.91692588878747,0.358800532413211,-2.61818225263985,-1.56540056653598,2.27798521881716,2.92916232580196,1.54931783822705,-5.48671499102041
"96",96,-1.84102315628606,-4.77546933044707,-3.27570359245144,-5.08389674853499,-5.09694869343926,-3.45924823641581,-3.97151213100369,-4.27066470340595,-3.02513963764438,-1.60463380997075,-0.506515054386328,-0.69683884184637,0.559190541268711,-2.27096787331627,-2.91951495333993,-1.28934572165988,1.2872281944251,1.93318215951988,1.18128430246347,-3.64355198757106
"97",97,-1.88881416814368,-1.6824350042877,4.19718739638011,-1.16285791546367,-1.60045488084477,-1.93277279913569,-1.40641101154204,-0.279668524032568,-2.77752556232745,0.659306154815745,-0.511183744098948,-1.9131818977444,-3.14095691960677,-0.86417219236145,-3.0323880103838,1.27379776187647,-0.46776659765079,1.77418717168112,3.68427257334245,-1.65330658169405
"98",98,-3.41715791032814,-1.14143559010075,-1.35107005167446,-1.09884198752073,-0.106250164861406,0.453614411552879,0.95113912504901,-0.128071214339625,-2.68773240866673,-1.08083753265832,-0.251723544352347,-1.8468591615314,0.897076032614825,-0.937953829693285,-3.01942518548325,2.65328776029217,-1.5953597595675,2.06722146702333,2.81939486923833,-3.17830918734711
"99",99,-2.13775504093906,-0.599601556988034,-1.42150244693542,-1.33236955622846,0.811373038933381,0.0973761756643356,2.5379417591164,-1.07903475893371,-3.24546707291663,-1.38967700413888,-0.474301578112567,-2.44315902015455,-0.834237567203577,-0.644334726561933,-3.05477641612771,2.76078707678547,-1.73482947697949,1.82659239234045,2.16390384811565,-3.65301763198169
"100",100,-4.22959425303071,-2.4394346315085,-1.77520635163265,-2.8974504983122,-2.34634815814842,-1.48043242716795,2.45433050626258,0.321278475926045,-1.7572704481665,-0.942848606834104,-0.165450022787428,-1.24537639572622,-0.589841722095953,-0.768892775822419,-4.04956451905206,1.73730006109684,-1.47691356258233,2.92945793894529,3.10529939663896,-4.67557907346684
"101",101,-2.80986833227424,-0.681507297370885,-0.237367467032724,-0.465090716913376,-0.381780714484826,1.38319657292436,2.86691523013887,0.255019768056665,-1.95932110105192,0.271349447569554,-0.0285584101663094,-2.22706030115358,-0.460607828395187,-0.818911180114159,-3.89449676956285,3.01591979098561,-2.40338035689648,3.01693903080211,2.5096668331778,-3.87249031762152
"102",102,-4.17118858527644,-3.64196274164248,-2.38092756092434,-4.55563532274595,-4.5515869234481,-2.64448710749616,-3.60711031689735,-2.1636046376633,-2.54385233065609,-1.29216337739659,-0.0956978960522088,-0.479159648398143,1.92917223511719,0.105141069058588,-2.97902944201064,-0.31326486975914,-0.297607364212106,2.33702051168784,1.87059355502226,-3.7203511760757
"103",103,-4.18145842014746,-1.25969011907913,0.108572089737368,-1.99917516638787,-1.20505041002409,-0.621819868351891,0.437646931669335,0.315279830096243,-1.73393974184364,-0.21335684713011,0.196295814923985,-2.03578756585753,-1.29258992551076,-1.37078772890001,-4.09157897881677,1.30400487871374,-0.876146958124497,2.26586334789825,2.99160440070134,-5.12492103453879
"104",104,-3.73307144473906,-4.21795455751492,-3.09106767924559,-5.31931235851887,-4.9746229250632,-2.39138626556919,-4.01831579145458,-2.61399935590357,-2.91196486814083,-0.900934274369041,-0.488412349717875,0.180552957086064,3.40368967236953,-0.566244294255316,-3.33890723388034,0.212781602766331,1.55783958511981,2.14573513685755,1.49287623588693,-3.71596391370431
"105",105,-2.9858841655792,0.291884759510203,1.0251972592339,1.73659634700561,-1.34398152081444,-0.731448043610315,0.489925044879924,0.164168626963771,-1.24440838351865,0.724050355154686,-0.748828693141277,-0.531547032831741,-1.98759871855606,-2.02511615829487,-2.16947375771153,1.01436577885003,-2.05982797419748,2.36090285132721,3.32885031495484,-2.98614154717486
"106",106,-4.33568091824182,-2.30121536010053,-0.009749221518964,-3.32701313208456,-4.35093298476752,-1.83368055426531,-2.94159904777197,-1.58624200858065,-3.14843824636517,0.284683568158673,0.949364491503635,-0.950119652715978,-0.796777885481926,-0.624968285182717,-2.8400020734597,0.150928588930755,-0.373966409859169,2.02147066448277,2.38396142325932,-3.61792847877589
"107",107,-4.11269674051477,-1.32673778741015,2.47166446507898,-1.95944649312131,-0.323877995929992,0.640027308507976,1.62911474698736,1.53881344087462,-2.8072102515017,0.806810223722989,0.884877601731126,-2.37944377468167,-2.65069430248114,-0.927896038789101,-4.83185276651953,3.0272843742959,-1.45089660018646,3.87823523698238,1.98662229665904,-5.60400888926155
"108",108,-3.80274339408957,0.533526011539548,1.44051482387445,0.478461392701289,0.118708777164847,2.49485494303571,3.16521845436624,1.09688737842529,-2.54925193587441,0.881865177165206,0.152349433080175,-2.21201585785542,-2.13900139493759,-0.429975409448508,-3.82779847779479,3.72006320714256,-2.74894465999999,3.46849616303388,2.32348017735945,-5.62617975416628
"109",109,-6.44556902386438,-5.24820868599524,-0.175187738153222,-5.76055698067273,-6.05620772187781,-2.52461461651229,-2.74881975095782,-2.27690325326614,-2.34808969912133,-0.601868910066253,1.3214370058657,-0.641258586339991,0.626918636386182,-0.680165530216675,-4.30629863828587,-0.360292103041362,0.557553047365231,2.13227377854995,1.88195426814783,-5.85394079097286
"110",110,-2.64920926465794,-1.17886280752352,3.30149618551401,-0.169667086203711,0.791743371331718,1.09724998682657,3.61839571210705,0.942953706299844,-2.33449375085759,0.871283264703324,-0.0322893833946549,-2.54145676140954,-3.7461158991154,-1.39095239973799,-4.25573648614073,2.67277868640278,-2.0789943341384,3.70540280594617,4.03307307580169,-4.20638267658677
"111",111,-3.10659903801191,-2.61836264220226,-0.463077936255494,-1.77108100669077,-3.44428776988426,-1.63430516481639,-1.83298806879865,-1.16352843742691,-2.94918850452865,-0.156093173599117,0.0251231944285326,-1.15998420560481,-1.20547794054042,-2.07513103935933,-2.52861785084199,0.293659877455886,-1.07884007391003,2.78208835246864,4.43718230874544,-3.72885683992132
"112",112,-3.99124132222519,-2.16516822855958,-2.31342714504835,-3.40185051108569,-4.38946080135166,-1.35689486312701,-1.86242461897651,-2.05106015584993,-2.63770642938611,-0.849505226885155,-0.32521294605996,-0.977819905163101,1.38907115172908,-0.621168675349934,-2.69614880795814,0.988001709498757,-0.608586123393001,2.69299017995899,1.82859187470749,-4.19585013153472
"113",113,-4.47444936060497,-4.28075688706336,-1.50895113405985,-4.05153831885989,-3.77830407606315,-1.76100225266729,-0.370243497438495,-2.30593495704635,-1.90898369423983,-0.793180479095478,-0.512574330672585,-0.185043651595095,0.185243459861987,-0.979258723985827,-3.26973888486619,-0.0607597217363122,-0.142560729740634,2.93107755342401,2.62120543956251,-4.50026272937604
"114",114,-5.48189522197802,-4.6269208456655,-3.31567813296692,-4.89128953896371,-6.93005985850043,-1.16679484194691,-3.83522528572377,-3.38554464999248,-3.28760528040776,-0.834272631647266,1.92461319934297,-0.512904716271383,1.72098145633887,-0.780111585542041,-3.08865664470468,-0.821566207771378,0.337926733420971,3.09302769626857,2.03252733017664,-6.97426280823903
"115",115,-2.72600678297873,-0.206927287772097,1.62210481265013,0.10626554935195,-1.54411272673808,-0.0709480749157796,0.992602702070619,0.291226656975588,-2.69657416944477,1.50750095820845,-0.558359218371962,-1.86604375879905,-1.45470293718702,-1.79696648170815,-3.08758453258284,2.79317123749199,-1.83935022012514,2.09368974158124,2.85246912255458,-4.34899842744198
"116",116,-2.17335317878176,0.233888714436946,0.534119478383836,-0.623036751700197,0.823301192883669,0.385631556552281,4.14909737340443,0.290979191941617,-1.79068713174662,-0.0979910980974784,-0.652453556550497,-2.18220184446837,-2.10284584359291,-0.227772801951738,-3.68538030236898,3.24571072333059,-2.46433435050487,2.76327481124984,2.67037241293201,-2.42209580657319
"117",117,-2.83890029368982,-2.89133926552054,-0.0497073283461765,-2.96353506629475,-2.84437618970031,-1.24186731572898,-1.38629538340267,-1.12943499297115,-2.08213769740368,0.150307067057605,-0.343130694645615,-0.801290422704444,-0.735099203938502,-0.981566687207801,-3.03699392112658,2.56384243197522,0.236083417618061,2.75488064342307,2.1845289733538,-3.21913608041761
"118",118,-2.08311338234212,2.7381679546468,2.37667915973145,0.859005295675792,-1.19826936255605,0.0845024014602256,1.50026851358889,0.397141176891127,-1.5545555707402,1.09678969125035,-0.186274380462256,-1.80933632141253,-2.47211515661632,-0.644511970653133,-2.3099482807859,3.69602099569908,-1.60093393430697,2.56305377314113,3.08590338922809,-3.58094775023421
"119",119,-5.41805413998449,-3.12194755590422,-3.84106746710378,-4.78661645589822,-4.08332228068973,-1.30963073454858,-3.35822935789638,-3.51305639484108,-2.28988595599494,-0.0526227869727469,0.0723718928542115,-0.634342315255919,1.48977128193045,-1.02693222413979,-3.11513267646541,-1.43116637581295,0.357058700748908,1.9196040396578,0.620916117048402,-4.2143823556007
"120",120,-3.07739352162603,-0.644401854745894,-0.834362028432029,-0.464283577741743,0.173939904845801,0.474283266880673,3.68768817987447,0.194465412954201,-2.07328948673008,-0.475155879687109,-1.23258627026389,-2.34266223883975,-1.49997085331923,-1.13196053524003,-3.60248644343801,3.13513341999195,-3.62210026299115,3.3855996117378,3.40961122797441,-4.16904534798007
"121",121,-2.69693896866556,-4.13117189144098,-1.93778544527046,-3.7330464706077,-3.68285343367553,-2.16629822525329,0.620681415282492,-2.67921331175146,-2.29341872098646,-0.716744385021052,0.0615365921072749,-1.58165842027318,-0.134580506301988,-1.76156742078167,-4.03415808537007,0.804878435499027,-0.208409059677094,2.43380474883604,2.55086068240302,-5.85479741208558
"122",122,-4.00807581468956,-3.97453948941985,0.84446229231759,-4.49723611856796,-4.75838648096246,-1.25423207477105,-3.02386716328268,-1.921602886582,-3.77772125756386,-0.427447096239696,1.20549437387398,-1.74856008137707,-0.180193128952721,-0.923846174334171,-3.75386275839423,-0.595349830317949,-0.6161779238757,1.54507648907049,2.75958021417137,-3.8467280924384
